tweet_id,source_x,text,expanded_urls,name,rating,Date_x,Time_x,dog_type,full_text,extended_entities,source_y,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,Date_y,Time_y,jpg_url,img_num,breed_prediction,prediction_confidence
822872901745569793,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",here's a super supportive puppo participating in the toronto  #womensmarch today. 13/10 https://t.co/ntz3ftorbc,https://twitter.com/dog_rates/status/822872901745569793/photo/1,None,1.3,2017-21-01,18:26:02,puppo,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,"{'media': [{'id': 822872859181809664, 'id_str': '822872859181809664', 'indices': [88, 111], 'media_url': 'http://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg', 'url': 'https://t.co/nTz3FtorBc', 'display_url': 'pic.twitter.com/nTz3FtorBc', 'expanded_url': 'https://twitter.com/dog_rates/status/822872901745569793/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,False,48265.0,132810.0,False,False,en,2017-21-01,18:26:02,,,,
822859134160621569,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is hobbes. he was told he was going to the park. ended up at the vet. h*ckin bamboozled. quite pupset with you. 12/10 https://t.co/ssqe06xcls,https://twitter.com/dog_rates/status/822859134160621569/photo/1,Hobbes,1.2,2017-21-01,17:31:20,,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,"{'media': [{'id': 822859122781683714, 'id_str': '822859122781683714', 'indices': [123, 146], 'media_url': 'http://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg', 'url': 'https://t.co/SSQE06XClS', 'display_url': 'pic.twitter.com/SSQE06XClS', 'expanded_url': 'https://twitter.com/dog_rates/status/822859134160621569/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,False,2622.0,14576.0,False,False,en,2017-21-01,17:31:20,,,,
822610361945911296,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",please stop sending in non-canines like this very pettable dozing bath tortoise. we only rate dogs. only send dogs... 12/10 https://t.co/mcagpeenih,https://twitter.com/dog_rates/status/822610361945911296/photo/1,None,1.2,2017-21-01,01:02:48,,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,"{'media': [{'id': 822610349065179137, 'id_str': '822610349065179137', 'indices': [124, 147], 'media_url': 'http://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg', 'url': 'https://t.co/mcagPeENIh', 'display_url': 'pic.twitter.com/mcagPeENIh', 'expanded_url': 'https://twitter.com/dog_rates/status/822610361945911296/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,False,3423.0,16327.0,False,False,en,2017-21-01,01:02:48,,,,
822489057087389700,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is paisley. she really wanted to be president this time. dreams officially crushed. 13/10 https://t.co/lijgwmp17e,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",Paisley,1.3,2017-20-01,17:00:46,,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,"{'media': [{'id': 822489041455157248, 'id_str': '822489041455157248', 'indices': [95, 118], 'media_url': 'http://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg', 'url': 'https://t.co/liJGwMp17E', 'display_url': 'pic.twitter.com/liJGwMp17E', 'expanded_url': 'https://twitter.com/dog_rates/status/822489057087389700/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}, {'id': 822489041467752450, 'id_str': '822489041467752450', 'indices': [95, 118], 'media_url': 'http://pbs.twimg.com/media/C2oRbOxWQAIpnBA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C2oRbOxWQAIpnBA.jpg', 'url': 'https://t.co/liJGwMp17E', 'display_url': 'pic.twitter.com/liJGwMp17E', 'expanded_url': 'https://twitter.com/dog_rates/status/822489057087389700/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}, {'id': 822489041463549952, 'id_str': '822489041463549952', 'indices': [95, 118], 'media_url': 'http://pbs.twimg.com/media/C2oRbOwWIAANYrq.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C2oRbOwWIAANYrq.jpg', 'url': 'https://t.co/liJGwMp17E', 'display_url': 'pic.twitter.com/liJGwMp17E', 'expanded_url': 'https://twitter.com/dog_rates/status/822489057087389700/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,False,7390.0,20083.0,False,False,en,2017-20-01,17:00:46,,,,
822462944365645825,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","this is gabe. he was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. you will be missed by so many. 14/10 rip https://t.co/m3hzgaduuo","https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1",Gabe,1.4,2017-20-01,15:17:01,pupper,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO","{'media': [{'id': 822462929555652610, 'id_str': '822462929555652610', 'indices': [137, 160], 'media_url': 'http://pbs.twimg.com/media/C2n5rUUXgAIaNvz.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C2n5rUUXgAIaNvz.jpg', 'url': 'https://t.co/M3hZGadUuO', 'display_url': 'pic.twitter.com/M3hZGadUuO', 'expanded_url': 'https://twitter.com/dog_rates/status/822462944365645825/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1024, 'h': 722, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 722, 'resize': 'fit'}, 'small': {'w': 680, 'h': 479, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}, {'id': 822462929559810048, 'id_str': '822462929559810048', 'indices': [137, 160], 'media_url': 'http://pbs.twimg.com/media/C2n5rUVW8AAihia.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C2n5rUVW8AAihia.jpg', 'url': 'https://t.co/M3hZGadUuO', 'display_url': 'pic.twitter.com/M3hZGadUuO', 'expanded_url': 'https://twitter.com/dog_rates/status/822462944365645825/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 655, 'h': 711, 'resize': 'fit'}, 'small': {'w': 626, 'h': 680, 'resize': 'fit'}, 'large': {'w': 655, 'h': 711, 'resize': 'fit'}}}, {'id': 822462929555623938, 'id_str': '822462929555623938', 'indices': [137, 160], 'media_url': 'http://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg', 'url': 'https://t.co/M3hZGadUuO', 'display_url': 'pic.twitter.com/M3hZGadUuO', 'expanded_url': 'https://twitter.com/dog_rates/status/822462944365645825/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}}}, {'id': 822462929605947396, 'id_str': '822462929605947396', 'indices': [137, 160], 'media_url': 'http://pbs.twimg.com/media/C2n5rUgW8AQC9mq.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C2n5rUgW8AQC9mq.jpg', 'url': 'https://t.co/M3hZGadUuO', 'display_url': 'pic.twitter.com/M3hZGadUuO', 'expanded_url': 'https://twitter.com/dog_rates/status/822462944365645825/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 694, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 393, 'h': 680, 'resize': 'fit'}, 'large': {'w': 749, 'h': 1295, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,False,17209.0,31800.0,False,False,en,2017-20-01,15:17:01,,,,
822244816520155136,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",we only rate dogs. please don't send pics of men capturing low level clouds. thank you... 11/10 https://t.co/rli83zycl5,https://twitter.com/dog_rates/status/822244816520155136/photo/1,None,1.1,2017-20-01,00:50:15,,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,"{'media': [{'id': 822244810299936769, 'id_str': '822244810299936769', 'indices': [96, 119], 'media_url': 'http://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg', 'url': 'https://t.co/rLi83ZyCL5', 'display_url': 'pic.twitter.com/rLi83ZyCL5', 'expanded_url': 'https://twitter.com/dog_rates/status/822244816520155136/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1152, 'h': 2048, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,False,11421.0,38832.0,False,False,en,2017-20-01,00:50:15,,,,
821886076407029760,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is jimison. he was just called a good boy. 13/10 https://t.co/djmep7mgkv,https://twitter.com/dog_rates/status/821886076407029760/photo/1,Jimison,1.3,2017-19-01,01:04:45,,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,"{'media': [{'id': 821886054592552961, 'id_str': '821886054592552961', 'indices': [54, 77], 'media_url': 'http://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg', 'url': 'https://t.co/djMep7mGkV', 'display_url': 'pic.twitter.com/djMep7mGkV', 'expanded_url': 'https://twitter.com/dog_rates/status/821886076407029760/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 507, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1528, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 895, 'h': 1200, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,False,2692.0,12582.0,False,False,en,2017-19-01,01:04:45,,,,
821765923262631936,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is duchess. she uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/madnmeta52,https://twitter.com/dog_rates/status/821765923262631936/photo/1,Duchess,1.3,2017-18-01,17:07:18,doggo,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,"{'media': [{'id': 821765912948772865, 'id_str': '821765912948772865', 'indices': [83, 106], 'media_url': 'http://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg', 'url': 'https://t.co/maDNMETA52', 'display_url': 'pic.twitter.com/maDNMETA52', 'expanded_url': 'https://twitter.com/dog_rates/status/821765923262631936/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 543, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 959, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1152, 'h': 1442, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,False,1899.0,9317.0,False,False,en,2017-18-01,17:07:18,,,,
821522889702862852,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is harlso. he has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/izcar3nqyn,https://twitter.com/dog_rates/status/821522889702862852/photo/1,Harlso,1.3,2017-18-01,01:01:34,,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,"{'media': [{'id': 821522878252384256, 'id_str': '821522878252384256', 'indices': [118, 141], 'media_url': 'http://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg', 'url': 'https://t.co/IzcaR3Nqyn', 'display_url': 'pic.twitter.com/IzcaR3Nqyn', 'expanded_url': 'https://twitter.com/dog_rates/status/821522889702862852/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 549, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1653, 'h': 2048, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 969, 'h': 1200, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,False,2030.0,8871.0,False,False,en,2017-18-01,01:01:34,,,,
821407182352777218,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is sundance. he's a doggo drummer. even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/xn5aqtiqzg,https://twitter.com/dog_rates/status/821407182352777218/video/1,Sundance,1.4,2017-17-01,17:21:47,doggo,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,"{'media': [{'id': 821407155391725568, 'id_str': '821407155391725568', 'indices': [115, 138], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg', 'url': 'https://t.co/Xn5AQtiqzG', 'display_url': 'pic.twitter.com/Xn5AQtiqzG', 'expanded_url': 'https://twitter.com/dog_rates/status/821407182352777218/video/1', 'type': 'video', 'sizes': {'large': {'w': 568, 'h': 320, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 192, 'resize': 'fit'}, 'medium': {'w': 568, 'h': 320, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [71, 40], 'duration_millis': 13742, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/821407155391725568/pu/pl/2lZLmtVj1vCFlWkH.m3u8'}, {'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/821407155391725568/pu/vid/318x180/m3qZ2XpwSfkFrL5q.mp4'}]}, 'additional_media_info': {'monetizable': False}}]}",http://twitter.com/download/iphone,False,5053.0,13075.0,False,False,en,2017-17-01,17:21:47,,,,
821149554670182400,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is luca. he got caught howling. h*ckin embarrassed. 12/10 https://t.co/r8dxa8dyj2,https://twitter.com/dog_rates/status/821149554670182400/video/1,Luca,1.2,2017-17-01,00:18:04,,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,"{'media': [{'id': 821149477142556673, 'id_str': '821149477142556673', 'indices': [63, 86], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg', 'url': 'https://t.co/r8DxA8DYJ2', 'display_url': 'pic.twitter.com/r8DxA8DYJ2', 'expanded_url': 'https://twitter.com/dog_rates/status/821149554670182400/video/1', 'type': 'video', 'sizes': {'small': {'w': 340, 'h': 604, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1280, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 1067, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [9, 16], 'duration_millis': 9973, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/821149477142556673/pu/vid/360x640/EiJigAo1HWWaapjE.mp4'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/821149477142556673/pu/vid/720x1280/TGcn4gpcV55iVcJN.mp4'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/821149477142556673/pu/pl/-lfb3YUSt5rsjN8K.m3u8'}, {'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/821149477142556673/pu/vid/180x320/E4au_SLstZi0py2J.mp4'}]}, 'additional_media_info': {'monetizable': False}}]}",http://twitter.com/download/iphone,False,2320.0,9718.0,False,False,en,2017-17-01,00:18:04,,,,
821107785811234820,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8siwkdlrcl,https://twitter.com/dog_rates/status/821107785811234820/photo/1,None,1.1,2017-16-01,21:32:06,doggo,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,"{'media': [{'id': 821107776281669633, 'id_str': '821107776281669633', 'indices': [131, 154], 'media_url': 'http://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg', 'url': 'https://t.co/8SiwKDlRcl', 'display_url': 'pic.twitter.com/8SiwKDlRcl', 'expanded_url': 'https://twitter.com/dog_rates/status/821107785811234820/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,False,2487.0,10645.0,False,False,en,2017-16-01,21:32:06,,,,
821044531881721856,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",this is flash. he went way too hard celebrating martin luther king day last night. 12/10 now he's having a dream in his honor https://t.co/bryvdnarcu,https://twitter.com/dog_rates/status/821044531881721856/photo/1,Flash,1.2,2017-16-01,17:20:45,,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,"{'media': [{'id': 821044517277233152, 'id_str': '821044517277233152', 'indices': [126, 149], 'media_url': 'http://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg', 'url': 'https://t.co/bryVdNaRcu', 'display_url': 'pic.twitter.com/bryVdNaRcu', 'expanded_url': 'https://twitter.com/dog_rates/status/821044531881721856/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,False,2636.0,14021.0,False,False,en,2017-16-01,17:20:45,,,,
820690176645140481,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",the floofs have been released i repeat the floofs have been released. 84/70 https://t.co/niyc820tmd,"https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1",None,1.2,2017-15-01,17:52:40,,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,"{'media': [{'id': 820690162338279425, 'id_str': '820690162338279425', 'indices': [76, 99], 'media_url': 'http://pbs.twimg.com/media/C2OtWrzUsAE8i0D.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C2OtWrzUsAE8i0D.jpg', 'url': 'https://t.co/NIYC820tmd', 'display_url': 'pic.twitter.com/NIYC820tmd', 'expanded_url': 'https://twitter.com/dog_rates/status/820690176645140481/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}}}, {'id': 820690162342510593, 'id_str': '820690162342510593', 'indices': [76, 99], 'media_url': 'http://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg', 'url': 'https://t.co/NIYC820tmd', 'display_url': 'pic.twitter.com/NIYC820tmd', 'expanded_url': 'https://twitter.com/dog_rates/status/820690176645140481/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 529, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1592, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 933, 'resize': 'fit'}}}, {'id': 820690162342473728, 'id_str': '820690162342473728', 'indices': [76, 99], 'media_url': 'http://pbs.twimg.com/media/C2OtWr0UsAASsmO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C2OtWr0UsAASsmO.jpg', 'url': 'https://t.co/NIYC820tmd', 'display_url': 'pic.twitter.com/NIYC820tmd', 'expanded_url': 'https://twitter.com/dog_rates/status/820690176645140481/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 956, 'resize': 'fit'}, 'small': {'w': 680, 'h': 542, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1632, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,False,3716.0,13518.0,False,False,en,2017-15-01,17:52:40,,,,
820078625395449857,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",i've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wjzlpgfebd,"https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1",None,1.2,2017-14-01,01:22:35,,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,"{'media': [{'id': 820078598778454020, 'id_str': '820078598778454020', 'indices': [81, 104], 'media_url': 'http://pbs.twimg.com/media/C2GBJAAXAAQP287.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C2GBJAAXAAQP287.jpg', 'url': 'https://t.co/wJZlpGFEbD', 'display_url': 'pic.twitter.com/wJZlpGFEbD', 'expanded_url': 'https://twitter.com/dog_rates/status/820078625395449857/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}}, {'id': 820078598786842624, 'id_str': '820078598786842624', 'indices': [81, 104], 'media_url': 'http://pbs.twimg.com/media/C2GBJACXAAAjTdg.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C2GBJACXAAAjTdg.jpg', 'url': 'https://t.co/wJZlpGFEbD', 'display_url': 'pic.twitter.com/wJZlpGFEbD', 'expanded_url': 'https://twitter.com/dog_rates/status/820078625395449857/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}, {'id': 820078598790979588, 'id_str': '820078598790979588', 'indices': [81, 104], 'media_url': 'http://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg', 'url': 'https://t.co/wJZlpGFEbD', 'display_url': 'pic.twitter.com/wJZlpGFEbD', 'expanded_url': 'https://twitter.com/dog_rates/status/820078625395449857/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}",http://twitter.com/download/iphone,False,7246.0,21979.0,False,False,en,2017-14-01,01:22:35,,,,
